,course_id,course_name,year,section,id
4566,8379,Materials selection,2005-2006,MSE,474
4567,8388,"Énergie, climat, économie et société I",2014-2015,HUM,411
4568,8389,"Énergie, climat, économie et société I",2013-2014,HUM,411
4569,8390,"Énergie, climat, économie et société I",2012-2013,HUM,411
4570,8392,Economics of innovation & management in energy,2015-2016,MGT,407
4571,8393,Economics of innovation & management in energy,2017-2018,MGT,407
4572,8394,Economics of innovation & management in energy,2019-2020,MGT,407
4573,8395,Economics of innovation & management in energy,2018-2019,MGT,407
4574,8396,Economics of innovation & management in energy,2016-2017,MGT,407
4575,8397,Physical models for micro and nanosystems,2017-2018,EE,536
4576,8398,Physical models for micro and nanosystems,2009-2010,EE,536
4577,8399,Physical models for micro and nanosystems,2008-2009,EE,536
4578,8400,Physical models for micro and nanosystems,2011-2012,EE,536
4579,8401,Physical models for micro and nanosystems,2013-2014,EE,536
4580,8402,Physical models for micro and nanosystems,2015-2016,EE,536
4581,8403,Physical models for micro and nanosystems,2014-2015,EE,536
4582,8404,Physical models for micro and nanosystems,2019-2020,EE,536
4583,8405,Physical models for micro and nanosystems,2010-2011,EE,536
4584,8406,Physical models for micro and nanosystems,2012-2013,EE,536
4585,8407,Physical models for micro and nanosystems,2018-2019,EE,536
4586,8408,Physical models for micro and nanosystems,2016-2017,EE,536
4587,8409,Physical models for micro and nanosystems,2005-2006,EE,536
4588,8410,Physical models for micro and nanosystems,2007-2008,EE,536
4589,8411,Physical models for micro and nanosystems,2006-2007,EE,536
4590,8412,Psychologie sociale I,2015-2016,HUM,420
4591,8412,Psychologie sociale I,2015-2016,HUM,420
4592,8413,Psychologie sociale I,2014-2015,HUM,420
4593,8413,Psychologie sociale I,2014-2015,HUM,420
4594,8414,Psychologie sociale I,2017-2018,HUM,420
4595,8414,Psychologie sociale I,2017-2018,HUM,420
4596,8415,Psychologie sociale I,2019-2020,HUM,420
4597,8415,Psychologie sociale I,2019-2020,HUM,420
4598,8416,Psychologie sociale I,2016-2017,HUM,420
4599,8416,Psychologie sociale I,2016-2017,HUM,420
4600,8417,Psychologie sociale I,2013-2014,HUM,420
4601,8417,Psychologie sociale I,2013-2014,HUM,420
4602,8418,Psychologie sociale I,2012-2013,HUM,420
4603,8418,Psychologie sociale I,2012-2013,HUM,420
4604,8419,Psychologie sociale I,2018-2019,HUM,420
4605,8419,Psychologie sociale I,2018-2019,HUM,420
4606,8420,Interest rate and credit risk models,2019-2020,FIN,416
4607,8421,Interest rate and credit risk models,2018-2019,FIN,416
4608,8438,Deformation and fracture Laboratory Work,2008-2009,MSE,411
4609,8439,Deformation and fracture Laboratory Work,2009-2010,MSE,411
4610,8440,Deformation and fracture Laboratory Work,2011-2012,MSE,411
4611,8441,Deformation and fracture Laboratory Work,2010-2011,MSE,411
4612,8442,Deformation and fracture Laboratory Work,2014-2015,MSE,411
4613,8443,Deformation and fracture Laboratory Work,2013-2014,MSE,411
4614,8444,Deformation and fracture Laboratory Work,2012-2013,MSE,411
4615,8452,History and the digital,2019-2020,DH,412
4616,8453,Numerical flow simulation,2014-2015,ME,474
4617,8454,Numerical flow simulation,2009-2010,ME,474
4618,8455,Numerical flow simulation,2017-2018,ME,474
4619,8456,Numerical flow simulation,2011-2012,ME,474
4620,8457,Numerical flow simulation,2019-2020,ME,474
4621,8458,Numerical flow simulation,2010-2011,ME,474
4622,8459,Numerical flow simulation,2012-2013,ME,474
4623,8460,Numerical flow simulation,2013-2014,ME,474
4624,8461,Numerical flow simulation,2018-2019,ME,474
4625,8462,Numerical flow simulation,2015-2016,ME,474
4626,8463,Numerical flow simulation,2016-2017,ME,474
4627,8464,Assemblage et robotique TP,2004-2005,MICRO,442
4628,8465,Assemblage et robotique TP,2010-2011,MICRO,442
4629,8466,Assemblage et robotique TP,2008-2009,MICRO,442
4630,8467,Assemblage et robotique TP,2005-2006,MICRO,442
4631,8468,Assemblage et robotique TP,2009-2010,MICRO,442
4632,8469,Assemblage et robotique TP,2006-2007,MICRO,442
4633,8470,Assemblage et robotique TP,2007-2008,MICRO,442
4634,8471,Assemblage et robotique TP,2011-2012,MICRO,442
4635,8472,Assemblage et robotique TP,2013-2014,MICRO,442
4636,8473,Assemblage et robotique TP,2012-2013,MICRO,442
4637,8474,Assemblage et robotique TP,2015-2016,MICRO,442
4638,8475,Assemblage et robotique TP,2014-2015,MICRO,442
4639,8476,Stochastic calculus II,2016-2017,FIN,409
4640,8477,Stochastic calculus II,2015-2016,FIN,409
4641,8478,Stochastic calculus II,2013-2014,FIN,409
4642,8479,Stochastic calculus II,2014-2015,FIN,409
4643,8480,Stochastic calculus II,2011-2012,FIN,409
4644,8481,Stochastic calculus II,2012-2013,FIN,409
4645,8482,Stochastic calculus II,2017-2018,FIN,409
4646,10841,Stochastic calculus II,2008-2009,FIN,409
4647,8483,Business information systems,2014-2015,MGT,429
4648,8484,Business information systems,2015-2016,MGT,429
4649,8485,Business information systems,2013-2014,MGT,429
4650,8486,Business information systems,2016-2017,MGT,429
4651,8505,Théorie et critique du projet MA2 (Huang),2010-2011,AR,402
4652,8506,Théorie et critique du projet MA2 (Huang),2011-2012,AR,402
4653,8507,Théorie et critique du projet MA2 (Huang),2012-2013,AR,402
4654,8508,Théorie et critique du projet MA2 (Huang),2019-2020,AR,402
4655,8509,Théorie et critique du projet MA2 (Huang),2009-2010,AR,402
4656,8510,Théorie et critique du projet MA2 (Huang),2016-2017,AR,402
4657,8511,Théorie et critique du projet MA2 (Huang),2017-2018,AR,402
4658,8512,Théorie et critique du projet MA2 (Huang),2008-2009,AR,402
4659,8513,Théorie et critique du projet MA2 (Huang),2018-2019,AR,402
4660,8520,Théorie et critique du projet MA2 (Lamunière),2017-2018,AR,402
4661,8521,Théorie et critique du projet MA2 (Lamunière),2014-2015,AR,402
4662,8522,Théorie et critique du projet MA2 (Lamunière),2011-2012,AR,402
4663,8523,Théorie et critique du projet MA2 (Lamunière),2012-2013,AR,402
4664,8524,Théorie et critique du projet MA2 (Lamunière),2010-2011,AR,402
4665,8525,Théorie et critique du projet MA2 (Lamunière),2016-2017,AR,402
4666,8526,Théorie et critique du projet MA2 (Lamunière),2015-2016,AR,402
4667,8527,Théorie et critique du projet MA2 (Lamunière),2013-2014,AR,402
4668,8546,Operations: economics & strategy,2017-2018,MGT,528
4669,8547,Operations: economics & strategy,2019-2020,MGT,528
4670,8548,Operations: economics & strategy,2013-2014,MGT,528
4671,8549,Operations: economics & strategy,2016-2017,MGT,528
4672,8550,Operations: economics & strategy,2015-2016,MGT,528
4673,8551,Operations: economics & strategy,2014-2015,MGT,528
4674,8552,Operations: economics & strategy,2018-2019,MGT,528
4675,8553,Operations: economics & strategy,2012-2013,MGT,528
4676,8563,Signal processing for communications,2017-2018,COM,303
4677,8564,Signal processing for communications,2010-2011,COM,303
4678,8565,Signal processing for communications,2011-2012,COM,303
4679,8566,Signal processing for communications,2014-2015,COM,303
4680,8567,Signal processing for communications,2006-2007,COM,303
4681,8568,Signal processing for communications,2007-2008,COM,303
4682,8569,Signal processing for communications,2016-2017,COM,303
4683,8570,Signal processing for communications,2009-2010,COM,303
4684,8571,Signal processing for communications,2012-2013,COM,303
4685,8572,Signal processing for communications,2005-2006,COM,303
4686,8573,Signal processing for communications,2019-2020,COM,303
4687,8574,Signal processing for communications,2008-2009,COM,303
4688,8575,Signal processing for communications,2015-2016,COM,303
4689,8576,Signal processing for communications,2013-2014,COM,303
4690,8577,Signal processing for communications,2018-2019,COM,303
4691,8596,Chine: la renaissance d'une grande puissance II,2017-2018,HUM,434
4692,8596,Chine: la renaissance d'une grande puissance II,2017-2018,HUM,438
4693,8597,Chine: la renaissance d'une grande puissance II,2014-2015,HUM,434
4694,8597,Chine: la renaissance d'une grande puissance II,2014-2015,HUM,438
4695,8598,Chine: la renaissance d'une grande puissance II,2015-2016,HUM,434
4696,8598,Chine: la renaissance d'une grande puissance II,2015-2016,HUM,438
4697,8599,Chine: la renaissance d'une grande puissance II,2018-2019,HUM,434
4698,8599,Chine: la renaissance d'une grande puissance II,2018-2019,HUM,438
4699,8600,Chine: la renaissance d'une grande puissance II,2013-2014,HUM,434
4700,8600,Chine: la renaissance d'une grande puissance II,2013-2014,HUM,438
4701,8601,Chine: la renaissance d'une grande puissance II,2019-2020,HUM,434
4702,8601,Chine: la renaissance d'une grande puissance II,2019-2020,HUM,438
4703,8602,Chine: la renaissance d'une grande puissance II,2016-2017,HUM,434
4704,8602,Chine: la renaissance d'une grande puissance II,2016-2017,HUM,438
4705,8603,Investments,2008-2009,FIN,405
4706,8604,Investments,2010-2011,FIN,405
4707,8605,Investments,2011-2012,FIN,405
4708,8606,Investments,2014-2015,FIN,405
4709,8607,Investments,2016-2017,FIN,405
4710,8608,Investments,2015-2016,FIN,405
4711,8609,Investments,2019-2020,FIN,405
4712,8610,Investments,2013-2014,FIN,405
4713,8611,Investments,2012-2013,FIN,405
4714,8612,Investments,2018-2019,FIN,405
4715,8613,Investments,2009-2010,FIN,405
4716,8614,Investments,2017-2018,FIN,405
4717,8619,Chine: la renaissance d'une grande puissance I,2016-2017,HUM,434
4718,8619,Chine: la renaissance d'une grande puissance I,2016-2017,HUM,434
4719,8620,Chine: la renaissance d'une grande puissance I,2017-2018,HUM,434
4720,8620,Chine: la renaissance d'une grande puissance I,2017-2018,HUM,434
4721,8621,Chine: la renaissance d'une grande puissance I,2013-2014,HUM,434
4722,8621,Chine: la renaissance d'une grande puissance I,2013-2014,HUM,434
4723,8622,Chine: la renaissance d'une grande puissance I,2019-2020,HUM,434
4724,8622,Chine: la renaissance d'une grande puissance I,2019-2020,HUM,434
4725,8623,Chine: la renaissance d'une grande puissance I,2014-2015,HUM,434
4726,8623,Chine: la renaissance d'une grande puissance I,2014-2015,HUM,434
4727,8624,Chine: la renaissance d'une grande puissance I,2015-2016,HUM,434
4728,8624,Chine: la renaissance d'une grande puissance I,2015-2016,HUM,434
4729,8625,Chine: la renaissance d'une grande puissance I,2018-2019,HUM,434
4730,8625,Chine: la renaissance d'une grande puissance I,2018-2019,HUM,434
4731,8653,Théorie et critique du projet MA2 (Linazasoro et Sanchez),2018-2019,AR,402
4732,8673,Optical waves propagation,2016-2017,MICRO,567
4733,8674,Optical waves propagation,2014-2015,MICRO,567
4734,8675,Optical waves propagation,2011-2012,MICRO,567
4735,8676,Optical waves propagation,2017-2018,MICRO,567
4736,8677,Optical waves propagation,2018-2019,MICRO,567
4737,8678,Optical waves propagation,2013-2014,MICRO,567
4738,8679,Biostatistics,2017-2018,MATH,449
4739,8680,Biostatistics,2018-2019,MATH,449
4740,8681,Biostatistics,2010-2011,MATH,449
4741,8682,Biostatistics,2016-2017,MATH,449
4742,8683,Biostatistics,2014-2015,MATH,449
4743,8684,Biostatistics,2012-2013,MATH,449
4744,8693,Arts visuels et architecture I,2011-2012,AR,419
4745,8694,Arts visuels et architecture I,2012-2013,AR,419
4746,8695,Arts visuels et architecture I,2013-2014,AR,419
4747,8696,Stem cell biology and technology,2017-2018,BIO,447
4748,8697,Stem cell biology and technology,2016-2017,BIO,447
4749,8698,Stem cell biology and technology,2018-2019,BIO,447
4750,8699,Stem cell biology and technology,2010-2011,BIO,447
4751,8700,Stem cell biology and technology,2011-2012,BIO,447
4752,8701,Stem cell biology and technology,2008-2009,BIO,447
4753,8702,Stem cell biology and technology,2012-2013,BIO,447
4754,8703,Stem cell biology and technology,2009-2010,BIO,447
4755,8704,Stem cell biology and technology,2019-2020,BIO,447
4756,8705,Stem cell biology and technology,2014-2015,BIO,447
4757,8706,Stem cell biology and technology,2015-2016,BIO,447
4758,8707,Stem cell biology and technology,2007-2008,BIO,447
4759,8708,Stem cell biology and technology,2006-2007,BIO,447
4760,8709,Stem cell biology and technology,2013-2014,BIO,447
4761,8714,Histoire des technologies II,2012-2013,HUM,426
4762,8715,Histoire des technologies II,2013-2014,HUM,426
4763,8716,Assembly techniques,2016-2017,MSE,464
4764,8717,Assembly techniques,2014-2015,MSE,464
4765,8718,Assembly techniques,2015-2016,MSE,464
4766,8719,Assembly techniques,2017-2018,MSE,464
4767,8720,Assembly techniques,2013-2014,MSE,464
4768,8721,Assembly techniques,2012-2013,MSE,464
4769,8722,Assembly techniques,2019-2020,MSE,464
4770,8723,Assembly techniques,2018-2019,MSE,464
4771,8724,Assembly techniques,2011-2012,MSE,464
4772,8735,Deep learning,2018-2019,EE,559
4773,8736,Deep learning,2019-2020,EE,559
4774,8737,Deep learning,2017-2018,EE,559
4775,8748,Interactive conceptual design of structural forms,2017-2018,AR,483
4776,8749,Interactive conceptual design of structural forms,2018-2019,AR,483
4777,8761,Multi-phase flow,2018-2019,ETH,434
4778,8762,Multi-phase flow,2014-2015,ETH,434
4779,8763,Multi-phase flow,2017-2018,ETH,434
4780,8764,Multi-phase flow,2015-2016,ETH,434
4781,8765,Multi-phase flow,2019-2020,ETH,434
4782,8776,Transportation economics,2019-2020,CIVIL,455
4783,8779,Physics of materials,2016-2017,PHYS,307
4784,8780,Physics of materials,2017-2018,PHYS,307
4785,8781,Physics of materials,2018-2019,PHYS,307
4786,8782,Physics of materials,2014-2015,PHYS,307
4787,8783,Physics of materials,2019-2020,PHYS,307
4788,8784,Physics of materials,2015-2016,PHYS,307
4789,8788,Mass spectrometry,2008-2009,CH,403
4790,8789,Mass spectrometry,2007-2008,CH,403
4791,8790,Mass spectrometry,2009-2010,CH,403
4792,8791,Mass spectrometry,2006-2007,CH,403
4793,8792,Mass spectrometry,2010-2011,CH,403
4794,8793,Mass spectrometry,2011-2012,CH,403
4795,8794,Mass spectrometry,2017-2018,CH,403
4796,8795,Mass spectrometry,2016-2017,CH,403
4797,8796,Mass spectrometry,2005-2006,CH,403
4798,8797,Mass spectrometry,2004-2005,CH,403
4799,8798,Mass spectrometry,2013-2014,CH,403
4800,8799,Mass spectrometry,2012-2013,CH,403
4801,8800,Mass spectrometry,2015-2016,CH,403
4802,8801,Mass spectrometry,2014-2015,CH,403
4803,8832,Why care? Une introduction à l'art contemporain,2018-2019,AR,424
4804,8833,UE A : Art and architecture,2019-2020,AR,404
4805,8844,Advanced diffusional separation processes,2016-2017,ChE,402
4806,8845,Advanced diffusional separation processes,2010-2011,ChE,402
4807,8846,Advanced diffusional separation processes,2009-2010,ChE,402
4808,8847,Advanced diffusional separation processes,2008-2009,ChE,402
4809,8848,Advanced diffusional separation processes,2011-2012,ChE,402
4810,8849,Advanced diffusional separation processes,2007-2008,ChE,402
4811,8850,Advanced diffusional separation processes,2012-2013,ChE,402
4812,8851,Advanced diffusional separation processes,2017-2018,ChE,402
4813,8852,Advanced diffusional separation processes,2014-2015,ChE,402
4814,8853,Advanced diffusional separation processes,2018-2019,ChE,402
4815,8854,Advanced diffusional separation processes,2005-2006,ChE,402
4816,8855,Advanced diffusional separation processes,2006-2007,ChE,402
4817,8856,Advanced diffusional separation processes,2013-2014,ChE,402
4818,8857,Advanced diffusional separation processes,2015-2016,ChE,402
4819,8860,IT security engineering TP,2012-2013,COM,418
4820,8861,IT security engineering TP,2014-2015,COM,418
4821,8862,IT security engineering TP,2013-2014,COM,418
4822,8863,IT security engineering TP,2011-2012,COM,418
4823,8864,Robotique industrielle et appliquée,2017-2018,MICRO,451
4824,8865,Robotique industrielle et appliquée,2015-2016,MICRO,451
4825,8866,Robotique industrielle et appliquée,2012-2013,MICRO,451
4826,8867,Robotique industrielle et appliquée,2013-2014,MICRO,451
4827,8868,Robotique industrielle et appliquée,2016-2017,MICRO,451
4828,8869,Robotique industrielle et appliquée,2014-2015,MICRO,451
4829,8870,Robotique industrielle et appliquée,2019-2020,MICRO,451
4830,8871,Robotique industrielle et appliquée,2018-2019,MICRO,451
4831,8872,Robotique industrielle et appliquée,2011-2012,MICRO,451
4832,8873,Magma et principes,2017-2018,AR,430
4833,8874,Magma et principes,2018-2019,AR,430
4834,8875,Magma et principes,2019-2020,AR,430
4835,8876,Magma et principes,2015-2016,AR,430
4836,8877,Magma et principes,2013-2014,AR,430
4837,8878,Magma et principes,2016-2017,AR,430
4838,8879,Magma et principes,2014-2015,AR,430
4839,8882,Image analysis and pattern recognition,2017-2018,EE,451
4840,8883,Image analysis and pattern recognition,2018-2019,EE,451
4841,8884,Image analysis and pattern recognition,2011-2012,EE,451
4842,8885,Image analysis and pattern recognition,2013-2014,EE,451
4843,8886,Image analysis and pattern recognition,2014-2015,EE,451
4844,8887,Image analysis and pattern recognition,2019-2020,EE,451
4845,8888,Image analysis and pattern recognition,2016-2017,EE,451
4846,8889,Image analysis and pattern recognition,2015-2016,EE,451
4847,8890,Image analysis and pattern recognition,2006-2007,EE,451
4848,8891,Image analysis and pattern recognition,2007-2008,EE,451
4849,8892,Image analysis and pattern recognition,2010-2011,EE,451
4850,8893,Image analysis and pattern recognition,2005-2006,EE,451
4851,8894,Image analysis and pattern recognition,2008-2009,EE,451
4852,8895,Image analysis and pattern recognition,2009-2010,EE,451
4853,8896,Image analysis and pattern recognition,2012-2013,EE,451
4854,8897,Risk management,2010-2011,ENG,430
4855,8898,Risk management,2011-2012,ENG,430
4856,8899,Risk management,2016-2017,ENG,430
4857,8900,Risk management,2018-2019,ENG,430
4858,8901,Risk management,2008-2009,ENG,430
4859,8902,Risk management,2009-2010,ENG,430
4860,8903,Risk management,2007-2008,ENG,430
4861,8904,Risk management,2015-2016,ENG,430
4862,8905,Risk management,2013-2014,ENG,430
4863,8906,Risk management,2012-2013,ENG,430
4864,8907,Risk management,2017-2018,ENG,430
4865,8908,Risk management,2019-2020,ENG,430
4866,8909,Risk management,2014-2015,ENG,430
4867,8926,Exploratory data analysis and geovisualization,2018-2019,ENV,444
4868,8927,Exploratory data analysis and geovisualization,2017-2018,ENV,444
4869,8928,Exploratory data analysis and geovisualization,2019-2020,ENV,444
4870,8943,Mobile networks,2017-2018,COM,405
4871,8944,Mobile networks,2018-2019,COM,405
4872,8945,Mobile networks,2019-2020,COM,405
4873,8946,Mobile networks,2004-2005,COM,405
4874,8947,Mobile networks,2011-2012,COM,405
4875,8948,Mobile networks,2006-2007,COM,405
4876,8949,Mobile networks,2005-2006,COM,405
4877,8950,Mobile networks,2009-2010,COM,405
4878,8951,Mobile networks,2008-2009,COM,405
4879,8952,Mobile networks,2010-2011,COM,405
4880,8953,Mobile networks,2013-2014,COM,405
4881,8954,Mobile networks,2012-2013,COM,405
4882,8955,Mobile networks,2015-2016,COM,405
4883,8956,Mobile networks,2007-2008,COM,405
4884,8957,Mobile networks,2014-2015,COM,405
4885,8958,Mobile networks,2016-2017,COM,405
4886,8997,Analog circuits design II,2012-2013,EE,421
4887,8998,Analog circuits design II,2013-2014,EE,421
4888,8999,Analog circuits design II,2010-2011,EE,421
4889,9000,Analog circuits design II,2006-2007,EE,421
4890,9001,Analog circuits design II,2008-2009,EE,421
4891,9002,Analog circuits design II,2009-2010,EE,421
4892,9003,Analog circuits design II,2005-2006,EE,421
4893,9004,Analog circuits design II,2007-2008,EE,421
4894,9005,Analog circuits design II,2011-2012,EE,421
4895,9006,Analog circuits design II,2017-2018,EE,421
4896,9007,Analog circuits design II,2015-2016,EE,421
4897,9008,Analog circuits design II,2016-2017,EE,421
4898,9009,Analog circuits design II,2014-2015,EE,421
4899,9014,Polymer physical chemistry and materials properties,2011-2012,MSE,431
4900,9015,Polymer physical chemistry and materials properties,2008-2009,MSE,431
4901,9016,Polymer physical chemistry and materials properties,2014-2015,MSE,431
4902,9017,Polymer physical chemistry and materials properties,2010-2011,MSE,431
4903,9018,Polymer physical chemistry and materials properties,2013-2014,MSE,431
4904,9019,Polymer physical chemistry and materials properties,2015-2016,MSE,431
4905,9020,Polymer physical chemistry and materials properties,2012-2013,MSE,431
4906,9021,Polymer physical chemistry and materials properties,2009-2010,MSE,431
4907,9035,UE J : Territoire et paysage,2010-2011,AR,471
4908,9036,UE J : Territoire et paysage,2018-2019,AR,471
4909,9037,UE J : Territoire et paysage,2019-2020,AR,471
4910,9038,UE J : Territoire et paysage,2008-2009,AR,471
4911,9039,UE J : Territoire et paysage,2007-2008,AR,471
4912,9040,UE J : Territoire et paysage,2013-2014,AR,471
4913,9041,UE J : Territoire et paysage,2012-2013,AR,471
4914,9042,UE J : Territoire et paysage,2014-2015,AR,471
4915,9043,UE J : Territoire et paysage,2011-2012,AR,471
4916,9044,UE J : Territoire et paysage,2016-2017,AR,471
4917,9045,UE J : Territoire et paysage,2015-2016,AR,471
4918,9046,UE J : Territoire et paysage,2017-2018,AR,471
4919,9047,UE J : Territoire et paysage,2005-2006,AR,471
4920,9048,UE J : Territoire et paysage,2006-2007,AR,471
4921,9051,Political Economy of Design,2017-2018,AR,485
4922,9052,Political Economy of Design,2019-2020,AR,485
4923,9053,Political Economy of Design,2018-2019,AR,485
4924,9054,TP de bioprocédés environnementaux,2016-2017,ENV,506
4925,9055,TP de bioprocédés environnementaux,2017-2018,ENV,506
4926,9056,TP de bioprocédés environnementaux,2018-2019,ENV,506
4927,9057,TP de bioprocédés environnementaux,2009-2010,ENV,506
4928,9058,TP de bioprocédés environnementaux,2012-2013,ENV,506
4929,9059,TP de bioprocédés environnementaux,2008-2009,ENV,506
4930,9060,TP de bioprocédés environnementaux,2015-2016,ENV,506
4931,9061,TP de bioprocédés environnementaux,2011-2012,ENV,506
4932,9062,TP de bioprocédés environnementaux,2010-2011,ENV,506
4933,9063,TP de bioprocédés environnementaux,2007-2008,ENV,506
4934,9064,TP de bioprocédés environnementaux,2014-2015,ENV,506
4935,9065,TP de bioprocédés environnementaux,2019-2020,ENV,506
4936,9066,Computer-aided engineering,2010-2011,ME,417
4937,9067,Computer-aided engineering,2004-2005,ME,417
4938,9068,Computer-aided engineering,2012-2013,ME,417
4939,9069,Computer-aided engineering,2015-2016,ME,417
4940,9070,Computer-aided engineering,2005-2006,ME,417
4941,9071,Computer-aided engineering,2013-2014,ME,417
4942,9072,Computer-aided engineering,2007-2008,ME,417
4943,9073,Computer-aided engineering,2009-2010,ME,417
4944,9074,Computer-aided engineering,2011-2012,ME,417
4945,9075,Computer-aided engineering,2014-2015,ME,417
4946,9076,Computer-aided engineering,2006-2007,ME,417
4947,9077,Computer-aided engineering,2008-2009,ME,417
4948,9078,Computer-aided engineering,2016-2017,ME,417
4949,9079,Energie solaire et architecture,2017-2018,AR,449
4950,9080,Energie solaire et architecture,2015-2016,AR,449
4951,9081,Energie solaire et architecture,2016-2017,AR,449
4952,9084,Advanced analysis I,2011-2012,MATH,400
4953,9085,Advanced analysis I,2016-2017,MATH,400
4954,9086,Advanced analysis I,2007-2008,MATH,400
4955,9087,Advanced analysis I,2013-2014,MATH,400
4956,9088,Advanced analysis I,2004-2005,MATH,400
4957,9089,Advanced analysis I,2009-2010,MATH,400
4958,9090,Advanced analysis I,2012-2013,MATH,400
4959,9091,Advanced analysis I,2008-2009,MATH,400
4960,9092,Advanced analysis I,2010-2011,MATH,400
4961,9093,Advanced analysis I,2005-2006,MATH,400
4962,9094,Advanced analysis I,2006-2007,MATH,400
4963,9095,Advanced analysis I,2014-2015,MATH,400
4964,9096,Advanced analysis I,2015-2016,MATH,400
4965,9104,Conception mécanique intégrée,2016-2017,ME,418
4966,9105,Conception mécanique intégrée,2011-2012,ME,418
4967,9106,Conception mécanique intégrée,2017-2018,ME,418
4968,9107,Conception mécanique intégrée,2013-2014,ME,418
4969,9108,Conception mécanique intégrée,2018-2019,ME,418
4970,9109,Conception mécanique intégrée,2012-2013,ME,418
4971,9110,Conception mécanique intégrée,2014-2015,ME,418
4972,9114,Geocomputation,2016-2017,ENV,546
4973,9115,Geocomputation,2012-2013,ENV,546
4974,9116,Geocomputation,2013-2014,ENV,546
4975,9117,Geocomputation,2015-2016,ENV,546
4976,9118,Geocomputation,2014-2015,ENV,546
4977,9119,Audio and acoustic signal processing,2019-2020,COM,415
4978,9120,Audio and acoustic signal processing,2018-2019,COM,415
4979,9135,Statistical mechanics,2016-2017,MSE,421
4980,9136,Statistical mechanics,2017-2018,MSE,421
4981,9137,Statistical mechanics,2019-2020,MSE,421
4982,9138,Statistical mechanics,2018-2019,MSE,421
4983,9139,Statistical mechanics,2015-2016,MSE,421
4984,9140,Energy conversion and renewable energy,2016-2017,ME,409
4985,9141,Energy conversion and renewable energy,2017-2018,ME,409
4986,9142,Energy conversion and renewable energy,2019-2020,ME,409
4987,9143,Energy conversion and renewable energy,2018-2019,ME,409
4988,9144,Particules élémentaires I,2016-2017,PHYS,415
4989,9145,Particules élémentaires I,2015-2016,PHYS,415
4990,9146,Particules élémentaires I,2018-2019,PHYS,415
4991,9147,Particules élémentaires I,2010-2011,PHYS,415
4992,9148,Particules élémentaires I,2004-2005,PHYS,415
4993,9149,Particules élémentaires I,2005-2006,PHYS,415
4994,9150,Particules élémentaires I,2007-2008,PHYS,415
4995,9151,Particules élémentaires I,2006-2007,PHYS,415
4996,9152,Particules élémentaires I,2008-2009,PHYS,415
4997,9153,Particules élémentaires I,2009-2010,PHYS,415
4998,9154,Particules élémentaires I,2012-2013,PHYS,415
4999,9155,Particules élémentaires I,2013-2014,PHYS,415
5000,9156,Particules élémentaires I,2014-2015,PHYS,415
5001,9157,Particules élémentaires I,2017-2018,PHYS,415
5002,9158,Particules élémentaires I,2011-2012,PHYS,415
5003,9171,Lab methods : biosafety,2017-2018,BIOENG,513
5004,9172,Lab methods : biosafety,2013-2014,BIOENG,513
5005,9173,Lab methods : biosafety,2014-2015,BIOENG,513
5006,9174,Lab methods : biosafety,2018-2019,BIOENG,513
5007,9175,Lab methods : biosafety,2015-2016,BIOENG,513
5008,9176,Lab methods : biosafety,2016-2017,BIOENG,513
5009,9177,Geomonitoring,2011-2012,ENV,445
5010,9178,Geomonitoring,2015-2016,ENV,445
5011,9179,Geomonitoring,2013-2014,ENV,445
5012,9180,Geomonitoring,2014-2015,ENV,445
5013,9181,Geomonitoring,2012-2013,ENV,445
5014,9182,Geomonitoring,2010-2011,ENV,445
5015,9183,Geomonitoring,2016-2017,ENV,445
5016,9184,Geomonitoring,2018-2019,ENV,445
5017,9185,Geomonitoring,2019-2020,ENV,445
5018,9186,Geomonitoring,2017-2018,ENV,445
5019,9201,Advanced Fossil and Renewable Energy Systems,2010-2011,ME,442
5020,9202,Advanced Fossil and Renewable Energy Systems,2009-2010,ME,442
5021,9203,Advanced Fossil and Renewable Energy Systems,2008-2009,ME,442
5022,9204,Advanced Fossil and Renewable Energy Systems,2014-2015,ME,442
5023,9205,Advanced Fossil and Renewable Energy Systems,2015-2016,ME,442
5024,9206,Advanced Fossil and Renewable Energy Systems,2012-2013,ME,442
5025,9207,Advanced Fossil and Renewable Energy Systems,2013-2014,ME,442
5026,9208,Advanced Fossil and Renewable Energy Systems,2011-2012,ME,442
5027,9210,Advanced NMR and imaging,2009-2010,CH,401
5028,9211,Advanced NMR and imaging,2013-2014,CH,401
5029,9212,Advanced NMR and imaging,2010-2011,CH,401
5030,9213,Advanced NMR and imaging,2005-2006,CH,401
5031,9214,Advanced NMR and imaging,2004-2005,CH,401
5032,9215,Advanced NMR and imaging,2012-2013,CH,401
5033,9216,Advanced NMR and imaging,2011-2012,CH,401
5034,9217,Advanced NMR and imaging,2007-2008,CH,401
5035,9218,Advanced NMR and imaging,2008-2009,CH,401
5036,9219,Advanced NMR and imaging,2006-2007,CH,401
5037,9220,Advanced NMR and imaging,2018-2019,CH,401
5038,9221,Advanced NMR and imaging,2017-2018,CH,401
5039,9222,Advanced NMR and imaging,2014-2015,CH,401
5040,9223,Advanced NMR and imaging,2016-2017,CH,401
5041,9224,Advanced NMR and imaging,2015-2016,CH,401
5042,9248,Photochemistry I,2018-2019,CH,442
5043,9249,Photochemistry I,2007-2008,CH,442
5044,9250,Photochemistry I,2012-2013,CH,442
5045,9251,Photochemistry I,2013-2014,CH,442
5046,9252,Photochemistry I,2016-2017,CH,442
