,course_id,course_name,year,section
5502,10245,Histoire de l'architecture VII,2010-2011,AR
5503,10246,Histoire de l'architecture VII,2008-2009,AR
5504,10247,Histoire de l'architecture VII,2005-2006,AR
5505,10248,Histoire de l'architecture VII,2014-2015,AR
5506,10249,Histoire de l'architecture VII,2006-2007,AR
5507,10250,Histoire de l'architecture VII,2011-2012,AR
5508,10251,Histoire de l'architecture VII,2012-2013,AR
5509,10256,"Philosophy, epistemology and history of science II",2018-2019,HUM
5510,10257,"Philosophy, epistemology and history of science II",2013-2014,HUM
5511,10258,"Philosophy, epistemology and history of science II",2012-2013,HUM
5512,10259,"Philosophy, epistemology and history of science II",2016-2017,HUM
5513,10260,"Philosophy, epistemology and history of science II",2017-2018,HUM
5514,10261,"Philosophy, epistemology and history of science II",2014-2015,HUM
5515,10262,"Philosophy, epistemology and history of science II",2015-2016,HUM
5516,10263,Advanced algorithms,2010-2011,CS
5517,10264,Advanced algorithms,2011-2012,CS
5518,10265,Advanced algorithms,2015-2016,CS
5519,10266,Advanced algorithms,2018-2019,CS
5520,10267,Advanced algorithms,2008-2009,CS
5521,10268,Advanced algorithms,2012-2013,CS
5522,10269,Advanced algorithms,2017-2018,CS
5523,10270,Advanced algorithms,2019-2020,CS
5524,10271,Advanced algorithms,2016-2017,CS
5525,10272,Advanced algorithms,2009-2010,CS
5526,10273,Advanced algorithms,2013-2014,CS
5527,10274,Advanced algorithms,2014-2015,CS
5528,10276,Philosophy of life sciences I,2012-2013,HUM
5529,10276,Philosophy of life sciences I,2012-2013,HUM
5530,10277,Philosophy of life sciences I,2015-2016,HUM
5531,10277,Philosophy of life sciences I,2015-2016,HUM
5532,10278,Philosophy of life sciences I,2016-2017,HUM
5533,10278,Philosophy of life sciences I,2016-2017,HUM
5534,10279,Philosophy of life sciences I,2014-2015,HUM
5535,10279,Philosophy of life sciences I,2014-2015,HUM
5536,10280,Philosophy of life sciences I,2013-2014,HUM
5537,10280,Philosophy of life sciences I,2013-2014,HUM
5538,10281,Philosophy of life sciences I,2018-2019,HUM
5539,10281,Philosophy of life sciences I,2018-2019,HUM
5540,10282,Philosophy of life sciences I,2019-2020,HUM
5541,10282,Philosophy of life sciences I,2019-2020,HUM
5542,10283,Philosophy of life sciences I,2017-2018,HUM
5543,10283,Philosophy of life sciences I,2017-2018,HUM
5544,10293,Gestion foncière et droit foncier,2018-2019,ENV
5545,10294,Gestion foncière et droit foncier,2014-2015,ENV
5546,10295,Gestion foncière et droit foncier,2016-2017,ENV
5547,10296,Gestion foncière et droit foncier,2012-2013,ENV
5548,10297,Gestion foncière et droit foncier,2010-2011,ENV
5549,10298,Gestion foncière et droit foncier,2011-2012,ENV
5550,10299,Gestion foncière et droit foncier,2007-2008,ENV
5551,10300,Gestion foncière et droit foncier,2009-2010,ENV
5552,10301,Gestion foncière et droit foncier,2008-2009,ENV
5553,10302,Gestion foncière et droit foncier,2006-2007,ENV
5554,10303,Gestion foncière et droit foncier,2005-2006,ENV
5555,10310,Mécanique des structures II,2013-2014,ME
5556,10311,Mécanique des structures II,2012-2013,ME
5557,11227,Mécanique des structures II,2010-2011,ME
5558,11228,Mécanique des structures II,2011-2012,ME
5559,10314,Advanced analog and RF integrated circuits design II,2015-2016,EE
5560,10315,Advanced analog and RF integrated circuits design II,2010-2011,EE
5561,10316,Advanced analog and RF integrated circuits design II,2005-2006,EE
5562,10317,Advanced analog and RF integrated circuits design II,2011-2012,EE
5563,10318,Advanced analog and RF integrated circuits design II,2008-2009,EE
5564,10319,Advanced analog and RF integrated circuits design II,2006-2007,EE
5565,10320,Advanced analog and RF integrated circuits design II,2007-2008,EE
5566,10321,Advanced analog and RF integrated circuits design II,2009-2010,EE
5567,10322,Advanced analog and RF integrated circuits design II,2014-2015,EE
5568,10323,Advanced analog and RF integrated circuits design II,2012-2013,EE
5569,10324,Advanced analog and RF integrated circuits design II,2016-2017,EE
5570,10349,Atomistic and quantum simulations of materials,2015-2016,MSE
5571,10350,Atomistic and quantum simulations of materials,2017-2018,MSE
5572,10351,Atomistic and quantum simulations of materials,2019-2020,MSE
5573,10352,Statistical neurosciences,2012-2013,COM
5574,10353,Statistical neurosciences,2013-2014,COM
5575,10356,Pattern classification and machine learning,2007-2008,CS
5576,10357,Pattern classification and machine learning,2004-2005,CS
5577,10358,Pattern classification and machine learning,2005-2006,CS
5578,10359,Pattern classification and machine learning,2008-2009,CS
5579,10360,Pattern classification and machine learning,2006-2007,CS
5580,10361,Pattern classification and machine learning,2011-2012,CS
5581,10362,Pattern classification and machine learning,2015-2016,CS
5582,10363,Pattern classification and machine learning,2016-2017,CS
5583,10364,Pattern classification and machine learning,2010-2011,CS
5584,10365,Pattern classification and machine learning,2009-2010,CS
5585,10366,Pattern classification and machine learning,2014-2015,CS
5586,10367,Pattern classification and machine learning,2012-2013,CS
5587,10368,Pattern classification and machine learning,2013-2014,CS
5588,10392,Production management,2017-2018,ME
5589,10393,Production management,2016-2017,ME
5590,10394,Production management,2015-2016,ME
5591,10395,Production management,2011-2012,ME
5592,10396,Production management,2012-2013,ME
5593,10397,Production management,2013-2014,ME
5594,10398,Production management,2009-2010,ME
5595,10399,Production management,2014-2015,ME
5596,10400,Production management,2019-2020,ME
5597,10401,Production management,2018-2019,ME
5598,10407,Polyelectrolytes and biopolymers,2011-2012,ChE
5599,10408,Polyelectrolytes and biopolymers,2007-2008,ChE
5600,10409,Polyelectrolytes and biopolymers,2013-2014,ChE
5601,10410,Polyelectrolytes and biopolymers,2004-2005,ChE
5602,10411,Polyelectrolytes and biopolymers,2005-2006,ChE
5603,10412,Polyelectrolytes and biopolymers,2006-2007,ChE
5604,10413,Polyelectrolytes and biopolymers,2008-2009,ChE
5605,10414,Polyelectrolytes and biopolymers,2009-2010,ChE
5606,10415,Polyelectrolytes and biopolymers,2012-2013,ChE
5607,10416,Polyelectrolytes and biopolymers,2010-2011,ChE
5608,10443,Quantitative methods in finance,2012-2013,FIN
5609,10444,Quantitative methods in finance,2015-2016,FIN
5610,10445,Quantitative methods in finance,2013-2014,FIN
5611,10446,Quantitative methods in finance,2014-2015,FIN
5612,10447,Quantitative methods in finance,2016-2017,FIN
5613,10448,Quantitative methods in finance,2011-2012,FIN
5614,10449,Quantitative methods in finance,2010-2011,FIN
5615,10450,Quantitative methods in finance,2009-2010,FIN
5616,10467,Experimental methods in engineering mechanics,2018-2019,ME
5617,10468,Experimental methods in engineering mechanics,2019-2020,ME
5618,10490,Model-based system design,2015-2016,CS
5619,10491,Model-based system design,2013-2014,CS
5620,10492,Model-based system design,2014-2015,CS
5621,10493,Model-based system design,2012-2013,CS
5622,10510,"Radiation biology, protection and applications",2019-2020,PHYS
5623,10511,"Radiation biology, protection and applications",2018-2019,PHYS
5624,10512,"Radiation biology, protection and applications",2017-2018,PHYS
5625,10572,Etudes d'impact,2010-2011,ENG
5626,10573,Etudes d'impact,2011-2012,ENG
5627,10574,Etudes d'impact,2008-2009,ENG
5628,10575,Etudes d'impact,2009-2010,ENG
5629,10576,Etudes d'impact,2016-2017,ENG
5630,10577,Etudes d'impact,2018-2019,ENG
5631,10578,Etudes d'impact,2019-2020,ENG
5632,10579,Etudes d'impact,2017-2018,ENG
5633,10580,Etudes d'impact,2015-2016,ENG
5634,10581,Etudes d'impact,2004-2005,ENG
5635,10582,Etudes d'impact,2005-2006,ENG
5636,10583,Etudes d'impact,2013-2014,ENG
5637,10584,Etudes d'impact,2014-2015,ENG
5638,10585,Etudes d'impact,2012-2013,ENG
5639,10586,Etudes d'impact,2007-2008,ENG
5640,10587,Etudes d'impact,2006-2007,ENG
5641,10599,Mathematical foundations of signal processing,2017-2018,COM
5642,10600,Mathematical foundations of signal processing,2019-2020,COM
5643,10601,Mathematical foundations of signal processing,2013-2014,COM
5644,10602,Mathematical foundations of signal processing,2016-2017,COM
5645,10603,Mathematical foundations of signal processing,2015-2016,COM
5646,10604,Mathematical foundations of signal processing,2018-2019,COM
5647,10605,Mathematical foundations of signal processing,2014-2015,COM
5648,10615,Lasers and optics of nanostructures,2011-2012,MICRO
5649,10616,Lasers and optics of nanostructures,2012-2013,MICRO
5650,10617,Lasers and optics of nanostructures,2013-2014,MICRO
5651,10618,Laser fundamentals and applications for engineers,2018-2019,MICRO
5652,10619,Laser fundamentals and applications for engineers,2019-2020,MICRO
5653,10625,Multivariable control and coordination systems,2018-2019,EE
5654,10626,Multivariable control and coordination systems,2015-2016,EE
5655,10627,Multivariable control and coordination systems,2019-2020,EE
5656,10628,Multivariable control and coordination systems,2017-2018,EE
5657,10629,Multivariable control and coordination systems,2016-2017,EE
5658,10630,"Physics of atoms, nuclei and elementary particles",2017-2018,PHYS
5659,10631,"Physics of atoms, nuclei and elementary particles",2018-2019,PHYS
5660,10632,"Physics of atoms, nuclei and elementary particles",2013-2014,PHYS
5661,10633,"Physics of atoms, nuclei and elementary particles",2015-2016,PHYS
5662,10634,"Physics of atoms, nuclei and elementary particles",2019-2020,PHYS
5663,10635,"Physics of atoms, nuclei and elementary particles",2008-2009,PHYS
5664,10636,"Physics of atoms, nuclei and elementary particles",2009-2010,PHYS
5665,10637,"Physics of atoms, nuclei and elementary particles",2010-2011,PHYS
5666,10638,"Physics of atoms, nuclei and elementary particles",2011-2012,PHYS
5667,10639,"Physics of atoms, nuclei and elementary particles",2012-2013,PHYS
5668,10640,"Physics of atoms, nuclei and elementary particles",2014-2015,PHYS
5669,10641,"Physics of atoms, nuclei and elementary particles",2016-2017,PHYS
5670,10642,De la structure à l'ornement: une histoire culturelle de la construction,2013-2014,AR
5671,10644,Histoire des technologies I,2013-2014,HUM
5672,10645,Artificial photosynthesis,2010-2011,CH
5673,10646,Artificial photosynthesis,2017-2018,CH
5674,10647,Artificial photosynthesis,2016-2017,CH
5675,10648,Artificial photosynthesis,2019-2020,CH
5676,10649,Artificial photosynthesis,2009-2010,CH
5677,10650,Artificial photosynthesis,2014-2015,CH
5678,10651,Artificial photosynthesis,2011-2012,CH
5679,10652,Artificial photosynthesis,2012-2013,CH
5680,10653,Artificial photosynthesis,2015-2016,CH
5681,10654,Artificial photosynthesis,2018-2019,CH
5682,10655,Numerical approximation of PDEs,2009-2010,MATH
5683,10656,Numerical approximation of PDEs,2008-2009,MATH
5684,10657,Numerical approximation of PDEs,2011-2012,MATH
5685,10658,Numerical approximation of PDEs,2019-2020,MATH
5686,10659,Numerical approximation of PDEs,2010-2011,MATH
5687,10660,Stochastic calculus I,2013-2014,FIN
5688,10661,Stochastic calculus I,2011-2012,FIN
5689,10662,Stochastic calculus I,2014-2015,FIN
5690,10663,Stochastic calculus I,2017-2018,FIN
5691,10664,Stochastic calculus I,2016-2017,FIN
5692,10665,Stochastic calculus I,2015-2016,FIN
5693,10666,Stochastic calculus I,2012-2013,FIN
5694,11638,Stochastic calculus I,2008-2009,FIN
5695,11639,Stochastic calculus I,2009-2010,FIN
5696,10679,Set theory,2017-2018,MATH
5697,10680,Set theory,2018-2019,MATH
5698,10681,Set theory,2013-2014,MATH
5699,10682,Set theory,2011-2012,MATH
5700,10683,Set theory,2019-2020,MATH
5701,10684,Set theory,2015-2016,MATH
5702,10698,Neurosciences II : cellular mechanisms of brain function,2016-2017,BIO
5703,10699,Neurosciences II : cellular mechanisms of brain function,2014-2015,BIO
5704,10700,Neurosciences II : cellular mechanisms of brain function,2015-2016,BIO
5705,10701,Neurosciences II : cellular mechanisms of brain function,2017-2018,BIO
5706,10702,Slope stability,2015-2016,CIVIL
5707,10703,Slope stability,2017-2018,CIVIL
5708,10704,Slope stability,2019-2020,CIVIL
5709,10705,Slope stability,2016-2017,CIVIL
5710,10706,Slope stability,2018-2019,CIVIL
5711,10707,Slope stability,2014-2015,CIVIL
5712,10723,Optical communications,2015-2016,EE
5713,10724,Optical communications,2019-2020,EE
5714,10725,Optical communications,2016-2017,EE
5715,10726,Optical communications,2013-2014,EE
5716,10727,Optical communications,2014-2015,EE
5717,10728,Optical communications,2017-2018,EE
5718,10729,Optical communications,2018-2019,EE
5719,10756,Théorie et critique du projet MA2 (Gugger),2016-2017,AR
5720,10757,Théorie et critique du projet MA2 (Gugger),2010-2011,AR
5721,10758,Théorie et critique du projet MA2 (Gugger),2012-2013,AR
5722,10759,Théorie et critique du projet MA2 (Gugger),2009-2010,AR
5723,10760,Théorie et critique du projet MA2 (Gugger),2014-2015,AR
5724,10761,Théorie et critique du projet MA2 (Gugger),2015-2016,AR
5725,10762,Théorie et critique du projet MA2 (Gugger),2017-2018,AR
5726,10763,Théorie et critique du projet MA2 (Gugger),2018-2019,AR
5727,10764,Théorie et critique du projet MA2 (Gugger),2008-2009,AR
5728,10765,Théorie et critique du projet MA2 (Gugger),2011-2012,AR
5729,10766,Théorie et critique du projet MA2 (Gugger),2019-2020,AR
5730,10767,Théorie et critique du projet MA2 (Gugger),2007-2008,AR
5731,10782,Neurosciences I : molecular neuroscience and neurodegeneration,2017-2018,BIO
5732,10783,Neurosciences I : molecular neuroscience and neurodegeneration,2012-2013,BIO
5733,10784,Neurosciences I : molecular neuroscience and neurodegeneration,2015-2016,BIO
5734,10785,Neurosciences I : molecular neuroscience and neurodegeneration,2013-2014,BIO
5735,10786,Neurosciences I : molecular neuroscience and neurodegeneration,2011-2012,BIO
5736,10787,Neurosciences I : molecular neuroscience and neurodegeneration,2014-2015,BIO
5737,10788,Neurosciences I : molecular neuroscience and neurodegeneration,2009-2010,BIO
5738,10789,Neurosciences I : molecular neuroscience and neurodegeneration,2010-2011,BIO
5739,10790,Neurosciences I : molecular neuroscience and neurodegeneration,2016-2017,BIO
5740,10812,Sensor orientation,2012-2013,ENV
5741,10813,Sensor orientation,2017-2018,ENV
5742,10814,Sensor orientation,2015-2016,ENV
5743,10815,Sensor orientation,2019-2020,ENV
5744,10816,Sensor orientation,2018-2019,ENV
5745,10817,Sensor orientation,2013-2014,ENV
5746,10818,Sensor orientation,2014-2015,ENV
5747,10819,Sensor orientation,2016-2017,ENV
5748,10823,Numerical methods in biomechanics,2018-2019,ME
5749,10824,Numerical methods in biomechanics,2011-2012,ME
5750,10825,Numerical methods in biomechanics,2019-2020,ME
5751,10826,Numerical methods in biomechanics,2015-2016,ME
5752,10827,Numerical methods in biomechanics,2014-2015,ME
5753,10828,Numerical methods in biomechanics,2017-2018,ME
5754,10829,Numerical methods in biomechanics,2016-2017,ME
5755,10830,Numerical methods in biomechanics,2012-2013,ME
5756,10831,Numerical methods in biomechanics,2013-2014,ME
5757,10844,Multivariable control,2019-2020,ME
5758,10845,Multivariable control,2018-2019,ME
5759,10849,Transport et télématique,2016-2017,CIVIL
5760,10850,Transport et télématique,2012-2013,CIVIL
5761,10851,Transport et télématique,2011-2012,CIVIL
5762,10852,Transport et télématique,2010-2011,CIVIL
5763,10853,Transport et télématique,2009-2010,CIVIL
5764,10854,Transport et télématique,2017-2018,CIVIL
5765,10855,Transport et télématique,2008-2009,CIVIL
5766,10856,Transport et télématique,2007-2008,CIVIL
5767,10857,Transport et télématique,2005-2006,CIVIL
5768,10858,Transport et télématique,2004-2005,CIVIL
5769,10859,Transport et télématique,2006-2007,CIVIL
5770,10860,Transport et télématique,2014-2015,CIVIL
5771,10861,Transport et télématique,2015-2016,CIVIL
5772,10862,Transport et télématique,2013-2014,CIVIL
5773,10863,De la structure à l'ornement,2016-2017,AR
5774,10864,De la structure à l'ornement,2015-2016,AR
5775,10865,De la structure à l'ornement,2018-2019,AR
5776,10866,De la structure à l'ornement,2017-2018,AR
5777,10867,De la structure à l'ornement,2019-2020,AR
5778,10868,De la structure à l'ornement,2014-2015,AR
5779,10876,Economics of innovation and IP,2019-2020,MGT
5780,10877,Economics of innovation and IP,2018-2019,MGT
5781,10878,Economics of innovation and IP,2017-2018,MGT
5782,10879,Multi-body simulation,2017-2018,ME
5783,10880,Multi-body simulation,2016-2017,ME
5784,10881,Laser microprocessing,2019-2020,MICRO
5785,10882,Laser microprocessing,2018-2019,MICRO
5786,10883,Laser microprocessing,2014-2015,MICRO
5787,10884,Laser microprocessing,2016-2017,MICRO
5788,10885,Laser microprocessing,2013-2014,MICRO
5789,10886,Laser microprocessing,2017-2018,MICRO
5790,10887,Laser microprocessing,2015-2016,MICRO
5791,10888,Psychologie sociale II,2012-2013,HUM
5792,10888,Psychologie sociale II,2012-2013,HUM
5793,10889,Psychologie sociale II,2016-2017,HUM
5794,10889,Psychologie sociale II,2016-2017,HUM
5795,10890,Psychologie sociale II,2014-2015,HUM
5796,10890,Psychologie sociale II,2014-2015,HUM
5797,10891,Psychologie sociale II,2013-2014,HUM
